id,time_observed_at,user_id
23418947,2019-04-27 16:39:54 UTC,908366
23419025,2019-04-27 16:40:18 UTC,1675724
23419613,2019-04-27 16:42:51 UTC,908366
23419636,2019-04-27 16:42:24 UTC,1675724
23419912,2019-04-27 12:16:31 UTC,1677745
23420471,2019-04-27 13:35:21 UTC,1684560
23420482,2019-04-27 12:36:03 UTC,1677745
23420661,2019-04-27 16:47:20 UTC,908366
23420963,2019-04-27 16:48:33 UTC,908366
23421122,2019-04-27 16:49:00 UTC,908366
23421313,2019-04-27 15:36:46 UTC,1653354
23421314,2019-04-27 16:49:19 UTC,908366
23421412,2019-04-27 13:17:07 UTC,1677745
23421674,2019-04-27 13:45:09 UTC,1657945
23422140,2019-04-27 13:38:52 UTC,1657945
23422477,2019-04-27 15:19:24 UTC,1653354
23422519,2019-04-28 04:15:23 UTC,894051
23422541,2019-04-27 16:53:44 UTC,1675724
23422573,2019-04-27 15:20:25 UTC,1653354
23422836,2019-04-27 16:40:35 UTC,1653354
23422913,2019-04-27 16:37:01 UTC,1653354
23422932,2019-04-27 13:31:04 UTC,1677745
23422966,2019-04-28 04:16:22 UTC,894051
23423068,2019-04-27 16:26:01 UTC,1653354
23423300,2019-04-28 04:16:48 UTC,894051
23423703,2019-04-28 04:17:21 UTC,894051
23423722,2019-04-27 15:25:39 UTC,1653354
23423848,2019-04-27 15:25:56 UTC,1653354
23423967,2019-04-27 15:27:28 UTC,1653354
23424066,2019-04-27 15:28:28 UTC,1653354
23424152,2019-04-27 15:28:41 UTC,1653354
23424158,2019-04-28 04:19:01 UTC,894051
23424240,2019-04-27 16:59:08 UTC,1675724
23424280,2019-04-27 15:29:04 UTC,1653354
23424404,2019-04-27 15:29:27 UTC,1653354
23424439,2019-04-27 18:58:05 UTC,1656262
23424478,2019-04-27 15:29:56 UTC,1653354
23424598,2019-04-28 04:19:36 UTC,894051
23424605,2019-04-27 15:30:03 UTC,1653354
23424665,2019-04-27 10:45:55 UTC,1677745
23424712,2019-04-27 15:30:31 UTC,1653354
23424766,2019-04-27 17:01:30 UTC,1675724
23424832,2019-04-27 15:30:55 UTC,1653354
23424927,2019-04-27 15:31:46 UTC,1653354
23424974,2019-04-27 15:32:08 UTC,1653354
23425029,2019-04-27 15:32:29 UTC,1653354
23425081,2019-04-27 16:12:05 UTC,1677745
23425100,2019-04-27 15:33:16 UTC,1653354
23425170,2019-04-28 04:20:16 UTC,894051
23425218,2019-04-27 15:33:55 UTC,1653354
23425258,2019-04-27 16:12:28 UTC,1677745
23425303,2019-04-27 15:34:08 UTC,1653354
23425380,2019-04-27 15:34:48 UTC,1653354
23425456,2019-04-27 15:35:21 UTC,1653354
23425568,2019-04-27 15:35:39 UTC,1653354
23425647,2019-04-28 04:21:05 UTC,894051
23425687,2019-04-27 15:36:13 UTC,1653354
23425790,2019-04-27 15:37:07 UTC,1653354
23425870,2019-04-27 15:37:51 UTC,1653354
23425928,2019-04-27 15:38:02 UTC,1653354
23426010,2019-04-27 15:38:51 UTC,1653354
23426066,2019-04-28 04:21:42 UTC,894051
23426141,2019-04-27 15:40:21 UTC,1653354
23426208,2019-04-27 15:40:36 UTC,1653354
23426342,2019-04-27 15:41:17 UTC,1653354
23426495,2019-04-27 15:42:46 UTC,1653354
23426616,2019-04-27 15:45:09 UTC,1653354
23426665,2019-04-27 15:46:46 UTC,1653354
23426672,2019-04-28 04:22:05 UTC,894051
23426789,2019-04-27 15:48:11 UTC,1653354
23426843,2019-04-27 15:50:12 UTC,1653354
23426963,2019-04-27 15:51:28 UTC,1653354
23427031,2019-04-27 15:52:13 UTC,1653354
23427109,2019-04-28 04:22:29 UTC,894051
23427149,2019-04-27 15:54:22 UTC,1653354
23427260,2019-04-27 15:54:30 UTC,1653354
23427366,2019-04-27 15:55:08 UTC,1653354
23427472,2019-04-27 15:55:36 UTC,1653354
23427550,2019-04-28 04:23:29 UTC,894051
23427567,2019-04-27 15:56:43 UTC,1653354
23427636,2019-04-27 14:42:55 UTC,1365267
23427667,2019-04-27 15:58:09 UTC,1653354
23427725,2019-04-27 15:58:30 UTC,1653354
23427886,2019-04-27 15:58:46 UTC,1653354
23427914,2019-04-27 14:48:04 UTC,1365267
23427966,2019-04-28 04:24:38 UTC,894051
23427990,2019-04-27 15:59:17 UTC,1653354
23428138,2019-04-27 16:02:01 UTC,1653354
23428268,2019-04-27 16:24:56 UTC,1653354
23428406,2019-04-27 16:25:18 UTC,1653354
23428505,2019-04-27 16:25:36 UTC,1653354
23429613,2019-04-27 17:19:09 UTC,1680500
23430329,2019-04-27 16:14:57 UTC,353381
23430472,2019-04-27 19:16:28 UTC,1656262
23430509,2019-04-27 19:22:51 UTC,1676198
23430799,2019-04-27 17:23:59 UTC,1680500
23430811,2019-04-27 19:24:25 UTC,1656262
23430954,2019-04-27 19:24:23 UTC,1676198
23431433,2019-04-27 17:25:57 UTC,1680500
23431836,2019-04-27 19:26:16 UTC,1676198
23432301,2019-04-27 10:52:25 UTC,1677745
23432442,2019-04-27 19:29:50 UTC,1676198
23432905,2019-04-27 17:31:54 UTC,1680500
23432934,2019-04-27 10:48:23 UTC,1677745
23433013,2019-04-27 15:46:50 UTC,353381
23433771,2019-04-27 10:21:19 UTC,1677745
23433876,2019-04-27 13:06:16 UTC,353381
23434012,2019-04-27 13:06:54 UTC,353381
23434069,2019-04-27 10:18:25 UTC,1677745
23434237,2019-04-27 13:07:33 UTC,353381
23434479,2019-04-27 18:06:34 UTC,1674215
23434908,2019-04-27 10:19:24 UTC,1677745
23435776,2019-04-27 10:45:13 UTC,1677745
23436155,2019-04-27 10:20:29 UTC,1677745
23436384,2019-04-27 10:54:00 UTC,1677745
23436618,2019-04-27 10:47:40 UTC,1677745
23437143,2019-04-27 10:54:25 UTC,1677745
23437332,2019-04-27 10:46:30 UTC,1677745
23437545,2019-04-27 10:47:06 UTC,1677745
23437805,2019-04-27 10:24:50 UTC,1677745
23437832,2019-04-27 11:16:28 UTC,1685189
23437979,2019-04-27 16:13:55 UTC,1677745
23438314,2019-04-27 10:24:12 UTC,1677745
23438586,2019-04-27 10:45:35 UTC,1677745
23439015,2019-04-27 13:18:23 UTC,1677745
23440073,2019-04-27 19:59:58 UTC,1261801
23442064,2019-04-27 18:03:28 UTC,353381
23442081,2019-04-27 19:06:30 UTC,925368
23442132,2019-04-27 18:02:53 UTC,353381
23442203,2019-04-27 18:02:47 UTC,353381
23443900,2019-04-27 13:06:22 UTC,353381
23444049,2019-04-27 20:15:36 UTC,735917
23444062,2019-04-27 16:40:23 UTC,353381
23444896,2019-04-27 16:27:09 UTC,353381
23445251,2019-04-27 16:29:52 UTC,353381
23446533,2019-04-27 11:43:35 UTC,137006
23446608,2019-04-27 11:52:19 UTC,137006
23446661,2019-04-27 11:54:32 UTC,137006
23446818,2019-04-27 11:58:49 UTC,137006
23446888,2019-04-27 12:01:48 UTC,137006
23446978,2019-04-27 12:02:44 UTC,137006
23447078,2019-04-27 12:03:34 UTC,137006
23447204,2019-04-27 12:04:59 UTC,137006
23447298,2019-04-27 12:08:00 UTC,137006
23447478,2019-04-27 12:10:09 UTC,137006
23447577,2019-04-27 12:14:25 UTC,137006
23448275,2019-04-27 14:46:00 UTC,353381
23448719,2019-04-27 16:08:08 UTC,353381
23449772,2019-04-27 09:56:41 UTC,454115
23449910,2019-04-27 09:58:16 UTC,454115
23452462,2019-04-27 18:48:00 UTC,1685614
23458018,2019-04-27 21:09:37 UTC,1656262
23458103,2019-04-27 21:09:56 UTC,1656262
23460404,2019-04-27 16:34:11 UTC,353381
23460557,2019-04-27 16:32:19 UTC,353381
23460709,2019-04-27 21:20:33 UTC,1656262
23460796,2019-04-27 16:30:58 UTC,353381
23461178,2019-04-27 16:28:51 UTC,353381
23461357,2019-04-27 16:28:11 UTC,353381
23461502,2019-04-27 16:28:30 UTC,353381
23461775,2019-04-27 16:29:15 UTC,353381
23462025,2019-04-27 16:25:47 UTC,353381
23463120,2019-04-27 21:30:03 UTC,1656262
23463153,2019-04-27 16:35:31 UTC,353381
23465462,2019-04-27 19:34:49 UTC,1686017
23467238,2019-04-27 21:47:07 UTC,1656262
23467324,2019-04-27 21:47:23 UTC,1656262
23467485,2019-04-27 21:47:54 UTC,1656262
23467502,2019-04-27 16:20:38 UTC,353381
23468254,2019-04-27 14:49:57 UTC,353381
23469281,2019-04-27 14:00:02 UTC,353381
23469931,2019-04-27 16:25:34 UTC,353381
23470140,2019-04-27 16:21:28 UTC,353381
23470450,2019-04-27 16:10:03 UTC,353381
23471555,2019-04-27 16:18:39 UTC,353381
23471757,2019-04-27 12:47:32 UTC,1670696
23471884,2019-04-27 12:48:58 UTC,1670696
23471934,2019-04-27 12:49:04 UTC,1670696
23473298,,159021
23473300,,159021
23473303,,159021
23473317,2019-04-27 17:23:11 UTC,159021
23473324,,159021
23473329,,159021
23473330,,159021
23473342,,159021
23473356,,159021
23473359,,159021
23473365,,159021
23473367,,159021
23473373,,159021
23473378,,159021
23473385,,159021
23473386,,159021
23473395,,159021
23486730,2019-04-27 15:20:00 UTC,353381
23486889,2019-04-27 15:28:25 UTC,353381
23487215,2019-04-27 15:57:36 UTC,353381
23487417,2019-04-27 15:48:36 UTC,353381
23487577,2019-04-27 15:45:27 UTC,353381
23487770,2019-04-27 17:06:00 UTC,796473
23487956,2019-04-27 15:58:02 UTC,353381
23488036,2019-04-27 16:00:11 UTC,353381
23488283,2019-04-27 16:02:17 UTC,353381
23488475,2019-04-27 16:05:21 UTC,353381
23488712,2019-04-27 16:09:03 UTC,353381
23490112,2019-04-27 16:09:28 UTC,353381
23490322,2019-04-27 16:04:26 UTC,353381
23490558,2019-04-27 16:03:05 UTC,353381
23491311,2019-04-27 16:07:22 UTC,353381
23491528,2019-04-27 16:02:26 UTC,353381
23491896,2019-04-27 15:51:58 UTC,353381
23492045,2019-04-27 15:51:50 UTC,353381
23492326,2019-04-27 15:45:40 UTC,353381
23492562,2019-04-27 15:37:14 UTC,353381
23492828,2019-04-27 15:31:55 UTC,353381
23493169,2019-04-27 13:28:02 UTC,353381
23493726,2019-04-27 15:30:32 UTC,353381
23494010,2019-04-27 15:27:04 UTC,353381
23494145,2019-04-27 15:31:03 UTC,353381
23494367,2019-04-27 15:24:43 UTC,353381
23494478,2019-04-27 15:26:13 UTC,353381
23494816,2019-04-27 15:21:09 UTC,353381
23494947,2019-04-27 15:20:35 UTC,353381
23495394,2019-04-27 15:19:22 UTC,353381
23495594,2019-04-27 15:17:19 UTC,353381
23495727,2019-04-27 15:03:38 UTC,353381
23496385,2019-04-27 14:48:11 UTC,353381
23496759,2019-04-27 14:35:43 UTC,353381
23500190,2019-04-27 13:37:35 UTC,911227
23500381,2019-04-27 13:34:52 UTC,911227
23500727,2019-04-27 14:07:09 UTC,353381
23500817,2019-04-27 14:06:50 UTC,353381
23500915,2019-04-27 14:06:10 UTC,353381
23501046,2019-04-27 13:57:49 UTC,353381
23501268,2019-04-27 13:57:11 UTC,353381
23501513,2019-04-27 13:54:11 UTC,353381
23501609,2019-04-27 13:57:13 UTC,353381
23502367,2019-04-27 14:54:08 UTC,353381
23502642,2019-04-27 14:32:10 UTC,353381
23502905,2019-04-27 14:02:03 UTC,353381
23503106,2019-04-27 13:55:07 UTC,353381
23503397,2019-04-27 13:36:35 UTC,353381
23503643,2019-04-27 13:27:44 UTC,353381
23504355,2019-04-27 13:13:01 UTC,353381
23504500,2019-04-27 13:16:41 UTC,353381
23504643,2019-04-27 13:16:45 UTC,353381
23506865,2019-04-27 13:11:10 UTC,353381
23512046,2019-04-27 13:18:24 UTC,353381
23512317,2019-04-27 13:19:52 UTC,353381
23581646,2019-04-27 17:47:39 UTC,844462
23581820,2019-04-27 17:51:54 UTC,844462
23581904,2019-04-27 17:51:37 UTC,844462
23582136,2019-04-27 17:50:43 UTC,844462
23582330,2019-04-27 16:41:30 UTC,844462
23582565,2019-04-27 16:41:51 UTC,844462
23582754,2019-04-27 16:41:16 UTC,844462
23583056,2019-04-27 16:39:23 UTC,844462
23583152,2019-04-27 16:39:11 UTC,844462
23583226,2019-04-27 10:04:54 UTC,844462
23583348,2019-04-27 08:58:04 UTC,844462
23585707,2019-04-28 06:33:45 UTC,667811
23585808,2019-04-28 06:35:20 UTC,1613966
23585916,2019-04-28 06:35:56 UTC,667811
23585960,2019-04-28 06:35:38 UTC,1613966
23586371,2019-04-28 06:41:46 UTC,667811
23586498,2019-04-28 06:43:09 UTC,667811
23586918,2019-04-28 06:49:23 UTC,667811
23587538,2019-04-28 06:57:23 UTC,1624070
23590023,2019-04-28 08:27:49 UTC,796473
23590063,2019-04-28 08:29:01 UTC,796473
23590175,2019-04-28 08:30:48 UTC,796473
23590340,2019-04-28 06:48:09 UTC,1616981
23590724,2019-04-28 06:40:28 UTC,1616981
23591032,2019-04-28 06:35:42 UTC,1616981
23591064,2019-04-28 09:31:10 UTC,1674215
23591417,2019-04-28 09:44:26 UTC,1674215
23591938,2019-04-28 07:54:04 UTC,1675724
23591976,2019-04-28 07:53:15 UTC,1393573
23592173,2019-04-28 07:56:44 UTC,1393573
23592260,2019-04-28 07:57:40 UTC,1476886
23593822,2019-04-27 13:27:10 UTC,1583947
23595068,2019-04-28 08:28:55 UTC,1673192
23595248,2019-04-28 09:30:06 UTC,796473
23595376,2019-04-27 22:21:06 UTC,1624432
23595501,2019-04-28 09:31:36 UTC,796473
23595539,2019-04-27 21:54:26 UTC,1624432
23595650,2019-04-27 21:33:59 UTC,1624432
23595792,2019-04-27 21:29:36 UTC,1624432
23595827,2019-04-28 10:34:04 UTC,1681439
23595928,2019-04-27 21:55:44 UTC,1624432
23596332,2019-04-27 21:45:41 UTC,1624432
23596935,2019-04-28 08:48:34 UTC,1684746
23597112,2019-04-28 08:50:23 UTC,1684746
23597242,2019-04-28 10:45:20 UTC,1680796
23597299,2019-04-28 08:53:06 UTC,1684746
23597328,2019-04-28 10:54:30 UTC,1358449
23597399,2019-04-28 08:53:42 UTC,1684746
23597415,2019-04-28 10:55:15 UTC,1358449
23597490,2019-04-28 10:56:16 UTC,1358449
23597523,2019-04-28 10:56:59 UTC,1358449
23597566,2019-04-28 10:57:33 UTC,1358449
23597619,2019-04-28 10:58:14 UTC,1358449
23597632,2019-04-28 08:56:40 UTC,820740
23597648,2019-04-28 10:58:39 UTC,1358449
23597748,2019-04-28 10:59:50 UTC,1358449
23597762,2019-04-28 08:58:27 UTC,1684746
23597825,2019-04-28 11:00:26 UTC,1358449
23597877,2019-04-28 11:01:16 UTC,1358449
23597937,2019-04-28 09:00:08 UTC,1684746
23597994,2019-04-28 11:02:20 UTC,1358449
23598049,2019-04-28 11:03:01 UTC,1358449
23598084,2019-04-28 09:01:16 UTC,919443
23598102,2019-04-28 11:03:49 UTC,1358449
23598144,2019-04-28 09:02:35 UTC,1245075
23598174,2019-04-28 11:04:14 UTC,1358449
23598299,2019-04-28 11:05:28 UTC,1358449
23598379,2019-04-27 11:33:09 UTC,1366416
23598406,2019-04-28 11:05:57 UTC,1358449
23598432,2019-04-28 09:05:39 UTC,353381
23598447,2019-04-27 11:31:49 UTC,1366416
23598478,2019-04-28 11:07:02 UTC,1358449
23598502,2019-04-27 11:30:49 UTC,1366416
23598507,2019-04-28 11:07:25 UTC,1358449
23598508,2019-04-28 09:06:10 UTC,353381
23598567,2019-04-27 11:29:28 UTC,1366416
23598574,2019-04-28 11:08:04 UTC,1358449
23598597,2019-04-28 11:08:44 UTC,1358449
23598613,2019-04-27 11:28:04 UTC,1366416
23598665,2019-04-28 11:09:20 UTC,1358449
23598668,2019-04-28 11:07:39 UTC,1366416
23598707,2019-04-28 09:08:23 UTC,1524336
23598714,2019-04-28 11:10:13 UTC,1358449
23598749,2019-04-27 11:06:04 UTC,1366416
23598799,2019-04-28 11:11:02 UTC,1358449
23598886,2019-04-27 11:03:23 UTC,1366416
23598928,2019-04-28 09:09:37 UTC,1245075
23598947,2019-04-28 09:11:15 UTC,1684746
23598964,2019-04-28 11:12:00 UTC,1358449
23598996,2019-04-27 18:05:39 UTC,1366416
23599032,2019-04-28 09:12:29 UTC,1684746
23599063,2019-04-28 09:12:58 UTC,1245075
23599078,2019-04-27 11:27:27 UTC,1366416
23599162,2019-04-28 09:13:26 UTC,1684746
23599443,2019-04-28 10:16:29 UTC,781146
23599479,2019-04-28 09:17:14 UTC,1245075
23599516,2019-04-28 09:17:47 UTC,1684746
23599578,2019-04-28 09:18:25 UTC,1684746
23599630,2019-04-28 09:18:51 UTC,1684746
23599684,2019-04-28 09:19:14 UTC,1684746
23599712,2019-04-28 09:19:41 UTC,1684746
23599756,2019-04-28 09:20:11 UTC,1684746
23599844,2019-04-28 09:21:08 UTC,1684746
23599853,2019-04-28 10:16:52 UTC,811841
23599909,2019-04-28 09:21:38 UTC,1684746
23599958,2019-04-28 10:21:32 UTC,781146
23599962,2019-04-28 09:22:13 UTC,1684746
23599998,2019-04-28 11:24:04 UTC,1358449
23600002,2019-04-28 10:04:05 UTC,811841
23600034,2019-04-28 09:23:09 UTC,1245075
23600071,2019-04-28 09:23:37 UTC,1684746
23600093,2019-04-28 09:23:35 UTC,1688908
23600097,2019-04-28 10:03:26 UTC,811841
23600187,2019-04-28 10:02:56 UTC,811841
23600225,2019-04-28 09:25:19 UTC,1684746
23600227,2019-04-28 09:25:09 UTC,1688908
23600250,2019-04-28 10:02:53 UTC,811841
23600289,2019-04-28 09:26:17 UTC,1684746
23600295,2019-04-28 10:02:03 UTC,811841
23600333,2019-04-28 10:01:52 UTC,811841
23600379,2019-04-28 10:01:45 UTC,811841
23600411,2019-04-28 09:28:10 UTC,1684746
23600429,2019-04-28 10:01:13 UTC,811841
23600667,2019-04-28 09:31:31 UTC,1684746
23600704,2019-04-27 15:30:00 UTC,277864
23600732,2019-04-28 09:32:00 UTC,1684746
23600811,2019-04-28 09:32:55 UTC,1688908
23600814,2019-04-27 15:33:00 UTC,277864
23600932,2019-04-28 09:33:49 UTC,1684746
23600958,2019-04-27 15:34:00 UTC,277864
23600999,2019-04-28 09:34:41 UTC,1684746
23601044,2019-04-28 09:34:47 UTC,1245075
23601067,2019-04-28 09:35:27 UTC,1684746
23601132,2019-04-28 09:36:06 UTC,1684746
23601168,2019-04-28 09:36:30 UTC,1684746
23601205,2019-04-27 15:36:00 UTC,277864
23601244,2019-04-28 09:36:53 UTC,1675724
23601452,2019-04-27 15:39:00 UTC,277864
23601463,2019-04-28 09:39:03 UTC,1688908
23601598,2019-04-28 09:40:52 UTC,1245075
23601641,2019-04-28 09:41:35 UTC,1245075
23601672,2019-04-28 09:41:54 UTC,1684746
23601982,2019-04-28 09:44:29 UTC,1684746
23602116,2019-04-28 09:45:02 UTC,1688908
23602176,2019-04-28 09:45:37 UTC,1684746
23602189,2019-04-28 09:42:25 UTC,1245075
23602225,2019-04-28 09:46:11 UTC,1245075
23602244,2019-04-28 09:45:53 UTC,1281677
23602354,2019-04-28 09:47:22 UTC,1684746
23602402,2019-04-28 09:48:09 UTC,1684746
23602443,2019-04-28 09:48:05 UTC,1393573
23602557,2019-04-28 09:48:59 UTC,1393573
23602713,2019-04-28 09:48:23 UTC,1688908
23602853,2019-04-28 09:51:42 UTC,1684746
23602900,2019-04-28 09:49:14 UTC,1688908
23603006,2019-04-28 11:52:08 UTC,1617933
23603036,2019-04-28 09:52:11 UTC,1245075
23603071,2019-04-28 09:54:07 UTC,1245075
23603124,2019-04-28 09:54:49 UTC,1245075
23603238,2019-04-28 09:56:21 UTC,1245075
23603445,2019-04-28 12:00:02 UTC,1358449
23603470,2019-04-28 12:00:25 UTC,1358449
23603515,2019-04-28 12:00:49 UTC,1358449
23603521,2019-04-28 09:58:30 UTC,1688908
23603568,2019-04-28 10:59:06 UTC,1367814
23603596,2019-04-28 12:01:45 UTC,1358449
23603609,2019-04-28 10:00:46 UTC,1245075
23603610,2019-04-28 11:00:34 UTC,1367814
23603830,2019-04-28 10:03:15 UTC,1245075
23603910,2019-04-28 12:05:44 UTC,1358449
23603987,2019-04-28 09:33:21 UTC,1688726
23603988,2019-04-28 11:58:36 UTC,1681439
23603996,2019-04-28 12:06:42 UTC,1358449
23604008,2019-04-28 09:34:29 UTC,1688726
23604027,2019-04-28 09:35:52 UTC,1688726
23604040,2019-04-28 12:07:18 UTC,1358449
23604056,2019-04-28 09:36:30 UTC,1688726
23604086,2019-04-28 09:37:07 UTC,1688726
23604154,2019-04-28 09:37:55 UTC,1688726
23604159,2019-04-28 10:06:36 UTC,1245075
23604215,2019-04-28 09:38:35 UTC,1688726
23604243,2019-04-28 09:39:24 UTC,1688726
23604276,2019-04-28 12:08:34 UTC,1358449
23604282,2019-04-28 09:42:39 UTC,1688726
23604327,2019-04-28 09:44:24 UTC,1688726
23604333,2019-04-28 12:10:05 UTC,1358449
23604407,2019-04-28 12:09:21 UTC,1549714
23604409,2019-04-27 14:13:34 UTC,1622151
23604441,2019-04-28 10:10:16 UTC,1684746
23604503,2019-04-28 10:10:46 UTC,1684746
23604510,2019-04-28 12:10:20 UTC,1549714
23604531,2019-04-28 12:12:21 UTC,1358449
23604555,2019-04-28 10:11:29 UTC,1688742
23604588,2019-04-28 10:11:06 UTC,1689260
23604703,2019-04-28 12:13:03 UTC,1549714
23604733,2019-04-28 11:13:01 UTC,1367814
23604736,2019-04-28 10:13:32 UTC,1689260
23604804,2019-04-28 10:14:33 UTC,1689260
23604871,2019-04-28 10:15:12 UTC,1689260
23605037,2019-04-28 10:16:33 UTC,667811
23605080,2019-04-28 12:17:48 UTC,1358449
23605106,2019-04-28 10:16:50 UTC,1620842
23605144,2019-04-28 10:17:24 UTC,1245075
23605298,2019-04-28 12:19:32 UTC,1358449
23605331,2019-04-28 10:17:45 UTC,1689260
23605393,2019-04-28 10:19:04 UTC,1689260
23605394,2019-04-28 10:14:59 UTC,1666955
23605417,2019-04-28 10:15:25 UTC,1583947
23605465,2019-04-28 10:19:27 UTC,1689260
23605573,2019-04-28 12:20:27 UTC,1358449
23605605,2019-04-28 10:21:00 UTC,1245075
23605666,2019-04-28 10:21:09 UTC,1689260
23605773,2019-04-28 12:22:27 UTC,1358449
23605829,2019-04-28 12:24:06 UTC,1358449
23605849,2019-04-28 10:22:02 UTC,1689260
23605874,2019-04-28 10:22:13 UTC,1636662
23605887,2019-04-28 10:23:31 UTC,1689260
23605898,2019-04-28 12:24:56 UTC,1358449
23605899,2019-04-28 10:23:35 UTC,1688961
23605953,2019-04-28 10:24:14 UTC,1666955
23605954,2019-04-28 12:25:36 UTC,1358449
23605974,2019-04-28 10:21:48 UTC,1549723
23606042,2019-04-28 10:25:10 UTC,1636662
23606080,2019-04-28 10:25:03 UTC,1666955
23606110,2019-04-28 10:26:22 UTC,1689260
23606168,2019-04-28 12:27:58 UTC,1358449
23606201,2019-04-28 10:26:59 UTC,1688961
23606208,2019-04-28 10:26:46 UTC,1636662
23606231,2019-04-28 10:26:37 UTC,1689260
23606273,2019-04-28 10:27:32 UTC,1688961
23606357,2019-04-28 10:28:25 UTC,1688961
23606361,2019-04-28 10:27:57 UTC,1636662
23606387,2019-04-28 12:29:19 UTC,1358449
23606441,2019-04-28 10:29:11 UTC,1688961
23606471,2019-04-28 10:29:23 UTC,1689260
23606479,2019-04-28 10:29:32 UTC,1636662
23606513,2019-04-28 10:29:45 UTC,1688908
23606531,2019-04-28 10:29:57 UTC,1689260
23606548,2019-04-28 12:31:07 UTC,1358449
23606605,2019-04-28 10:31:03 UTC,1636662
23606625,2019-04-28 10:30:52 UTC,1688961
23606650,2019-04-28 10:31:20 UTC,1689260
23606689,2019-04-28 12:32:47 UTC,1358449
23606864,2019-04-28 10:33:09 UTC,1689260
23606931,2019-04-28 10:34:09 UTC,1689260
23606932,2019-04-28 12:35:08 UTC,1358449
23606999,2019-04-28 12:36:38 UTC,1358449
23607002,2019-04-28 10:35:12 UTC,1689260
23607034,2019-04-28 10:35:09 UTC,1636662
23607068,2019-04-28 12:37:32 UTC,1358449
23607078,2019-04-28 10:36:07 UTC,1689260
23607123,2019-04-28 12:37:58 UTC,1358449
23607143,2019-04-28 10:36:57 UTC,1636662
23607303,2019-04-28 10:36:28 UTC,1689260
23607313,2019-04-28 12:40:33 UTC,1358449
23607327,2019-04-28 10:38:59 UTC,1689260
23607464,2019-04-28 12:41:15 UTC,1358449
23607575,2019-04-28 12:42:55 UTC,1358449
23607728,2019-04-28 10:42:48 UTC,1689430
23607746,2019-04-28 12:45:03 UTC,1358449
23607747,2019-04-28 10:43:30 UTC,1689430
23607748,2019-04-28 10:43:44 UTC,1689260
23607794,2019-04-28 12:43:42 UTC,1549714
23607813,2019-04-28 10:44:34 UTC,1689260
23607934,2019-04-28 12:45:50 UTC,1549714
23607979,2019-04-28 12:47:36 UTC,1358449
23607996,2019-04-28 10:46:10 UTC,1689260
23608057,2019-04-28 10:46:59 UTC,1689260
23608171,2019-04-28 10:47:44 UTC,1689260
23608172,2019-04-28 12:49:23 UTC,1358449
23608349,2019-04-28 10:47:57 UTC,1636662
23608364,2019-04-28 12:50:07 UTC,1358449
23608404,2019-04-26 17:46:46 UTC,948622
23608446,2019-04-28 10:50:18 UTC,1689260
23608447,2019-04-28 12:52:30 UTC,1358449
23608513,2019-04-28 12:50:31 UTC,1680348
23608547,2019-04-28 12:53:19 UTC,1358449
23608558,2019-04-28 10:51:48 UTC,1689260
23608563,2019-04-28 10:50:16 UTC,1636662
23608588,2019-04-28 10:51:03 UTC,1636662
23608651,2019-04-28 10:53:12 UTC,1636662
23608738,2019-04-28 12:51:22 UTC,1616915
23608802,2019-04-28 12:54:47 UTC,1358449
23609074,2019-04-28 12:57:54 UTC,1358449
23609078,2019-04-28 10:56:28 UTC,1689260
23609099,2019-04-28 10:55:51 UTC,1636662
23609208,2019-04-28 10:57:25 UTC,1636662
23609253,2019-04-28 10:57:52 UTC,1689260
23609259,2019-04-28 12:59:25 UTC,1358449
23609339,2019-04-28 10:58:08 UTC,1626775
23609419,2019-04-28 10:59:09 UTC,1689260
23609503,2019-04-28 10:59:40 UTC,1626775
23609512,2019-04-28 10:59:28 UTC,1636662
23609589,2019-04-28 11:01:01 UTC,1626775
23609620,2019-04-28 12:59:49 UTC,1616915
23609732,2019-04-28 11:01:33 UTC,1636662
23609788,2019-04-28 10:59:37 UTC,1689260
23609833,2019-04-28 11:03:08 UTC,1689260
23610028,2019-04-28 11:05:27 UTC,1689260
23610070,2019-04-28 13:05:16 UTC,1616915
23610078,2019-04-28 11:06:28 UTC,1689260
23610129,2019-04-28 11:06:54 UTC,1689260
23610213,2019-04-28 10:59:57 UTC,1549723
23610241,2019-04-28 13:09:18 UTC,1358449
23610376,2019-04-28 11:08:53 UTC,1636662
23610384,2019-04-28 13:09:51 UTC,1358449
23610497,2019-04-28 13:11:05 UTC,1358449
23610616,2019-04-28 11:10:19 UTC,1549723
23610629,2019-04-28 11:10:50 UTC,1689260
23610651,2019-04-28 13:12:00 UTC,1358449
23610714,2019-04-28 13:12:56 UTC,1358449
23610758,2019-04-28 11:11:53 UTC,1636662
23610776,2019-04-28 11:58:02 UTC,925368
23610819,2019-04-28 09:17:35 UTC,1653354
23610831,2019-04-28 09:17:45 UTC,1653354
23610845,2019-04-28 11:12:52 UTC,1689260
23610846,2019-04-28 09:17:54 UTC,1653354
23610867,2019-04-28 09:18:07 UTC,1653354
23610880,2019-04-28 09:18:27 UTC,1653354
23610893,2019-04-28 09:18:43 UTC,1653354
23610912,2019-04-28 09:18:56 UTC,1653354
23610926,2019-04-28 09:19:15 UTC,1653354
23610951,2019-04-28 09:19:21 UTC,1653354
23610975,2019-04-28 09:19:35 UTC,1653354
23610995,2019-04-28 09:19:57 UTC,1653354
23611026,2019-04-28 09:22:04 UTC,1653354
